modelName,score,rmse,spendTime,executionTime,startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size,machine,runProcess
rmseBeyond8,121.5081177,11.02307194,155.2079988,2022/6/18 23:01,2021/4/25,2021/5/10,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,158.85729980000005,12.60386469,155.86399939999995,2022/6/18 23:04,2021/5/10,2021/5/24,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,241.2934265,15.53359777,158.93699880000003,2022/6/18 23:07,2021/5/24,2021/6/7,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,244.749115,15.64446862,158.9590001,2022/6/18 23:12,2021/6/22,2021/7/6,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,273.6671753,16.54289099,156.643002,2022/6/18 23:09,2021/6/7,2021/6/22,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_3_85966.h5,14.89691162,3.859665236,169.9535584,2022/6/18 23:18,2021/7/20,2021/8/3,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,298.435791,17.27529024,164.0121386,2022/6/18 23:15,2021/7/6,2021/7/20,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,117.7200699,10.84988912,165.9070597,2022/6/18 23:24,2021/8/17,2021/8/31,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_4_84062.h5,23.43169594,4.840627017,170.76665659999995,2022/6/18 23:21,2021/8/3,2021/8/17,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,75.23590088,8.673875752,170.6515567,2022/6/18 23:27,2021/8/31,2021/9/14,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,358.2449341,18.92736538,174.828002,2022/6/18 23:30,2021/9/14,2021/9/30,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,4672.762695,68.3576125,188.098099,2022/6/18 23:33,2021/9/30,2021/10/17,200,19,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,176.4564514,13.28371155,141.23457030000003,2022/6/19 14:30,2021/1/3,2021/1/17,200,19,127,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,438.23104860000007,20.93396465,148.8111475,2022/6/19 18:52,2021/1/3,2021/1/17,200,19,128,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,112.1297836,10.58913545,89.67127681,2022/6/19 03:45,2021/1/3,2021/1/17,200,19,130,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,87.81306458,9.3708799,140.1567802,2022/6/19 07:15,2021/1/3,2021/1/17,200,19,131,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,326.4275513,18.06728503,115.85352749999998,2022/6/15 08:38,2021/10/31,2021/11/14,200,19,134,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,175.6448212,13.25312909,88.40782785,2022/6/17 08:28,2021/1/3,2021/1/17,200,19,139,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,174.88027954101562,13.224227004128355,91.95488023757936,2022/06/20 00:34:22,2021-01-03,2021-01-17,200,19,202,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,130.77047729492188,11.43545527005337,91.65238094329834,2022/06/20 00:46:13,2021-01-03,2021-01-17,200,19,245,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,387.428833,19.68321241,78.56435418,2022/6/17 11:09,2021/1/3,2021/1/17,200,20,2,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,65.10356903,8.068678282999999,79.952425,2022/6/17 12:32,2021/1/3,2021/1/17,200,20,3,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,167.2909698,12.93410143,140.0310001,2022/6/19 19:33,2021/1/3,2021/1/17,200,20,4,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,972.6466675,31.18728421,186.38528080000003,2022/6/19 18:37,2021/1/3,2021/1/17,200,20,5,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,138.4492493,11.76644303,88.44161987,2022/6/19 14:12,2021/1/3,2021/1/17,200,20,6,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,146.4185486,12.10033976,80.2240994,2022/6/17 13:41,2021/1/3,2021/1/17,200,20,12,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,90.21218109,9.498002466,180.9513342,2022/6/19 05:31,2021/1/3,2021/1/17,200,20,18,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,69.99701691,8.366440252,138.2798443,2022/6/19 06:47,2021/1/3,2021/1/17,200,20,19,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,81.20661163,9.011469971,139.6587489,2022/6/19 05:52,2021/1/3,2021/1/17,200,20,22,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,230.8430634,15.19352764,89.09348178,2022/6/17 00:05,2021/1/3,2021/1/17,200,20,25,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,169.4007111,13.01540246,148.1170917,2022/6/19 17:02,2021/1/3,2021/1/17,200,20,26,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,120.6415787,10.98369518,309.9420602,2022/6/15 22:15,2021/1/3,2021/1/17,200,20,31,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,394.2432251,19.85555348,82.23826456,2022/6/18 17:44,2021/1/17,2021/1/31,200,20,35,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,367.4215698,19.16823994,83.67464542,2022/6/18 17:42,2021/1/3,2021/1/17,200,20,35,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,278.0033875,16.67343202,82.29072976,2022/6/18 17:45,2021/1/31,2021/2/23,200,20,35,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,182.5158234,13.50983487,88.40201187,2022/6/16 20:54,2021/1/3,2021/1/17,200,20,39,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,83.14902496,9.118608722000001,88.3274653,2022/6/19 08:38,2021/1/3,2021/1/17,200,20,41,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,377.3858337,19.4264056,141.685998,2022/6/18 21:19,2021/1/3,2021/1/17,200,20,42,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,112.4545898,10.60445856,137.78320530000002,2022/6/19 04:48,2021/1/3,2021/1/17,200,20,51,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,296.37969970703125,17.215692169170858,89.89551877975464,2022/06/20 00:09:23,2021-01-03,2021-01-17,200,20,52,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,353.3649292,18.79802346,314.2552738,2022/6/18 17:44,2021/1/3,2021/1/17,200,20,53,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,313.4539185,17.70462825,141.2849994,2022/6/18 22:22,2021/1/3,2021/1/17,200,20,58,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,176.80036930000003,13.2966395,139.3137372,2022/6/19 07:38,2021/1/3,2021/1/17,200,20,62,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,84.92094421,9.215254182,88.38827181,2022/6/17 00:21,2021/1/3,2021/1/17,200,20,64,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,286.0471191000001,16.91292482,182.2113008,2022/6/19 06:43,2021/1/3,2021/1/17,200,20,75,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,117.7760468,10.85247463,80.42522478,2022/6/17 13:37,2021/1/3,2021/1/17,200,20,78,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,572.0559692,23.91770332,84.23455715,2022/6/18 17:34,2021/1/17,2021/1/31,200,20,79,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,176.2339325,13.27532439,81.713166,2022/6/18 17:32,2021/1/3,2021/1/17,200,20,79,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,341.3590088,18.47590746,84.04937577,2022/6/18 17:35,2021/1/31,2021/2/23,200,20,79,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,326.2531738,18.062478,81.47568178,2022/6/17 14:21,2021/1/3,2021/1/17,200,20,82,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,113.3589324951172,10.647021066109044,90.32656788825987,2022/06/19 23:49:32,2021-01-03,2021-01-17,200,20,85,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,212.348053,14.57214727,139.1119876,2022/6/19 16:03,2021/1/3,2021/1/17,200,20,87,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,106.0743637,10.29926426,138.1909983,2022/6/19 13:01,2021/1/3,2021/1/17,200,20,93,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,581.4261475,24.11278373,183.9208975,2022/6/19 12:18,2021/1/3,2021/1/17,200,20,96,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,66.72224426,8.168368937,140.1509945,2022/6/18 22:04,2021/1/3,2021/1/17,200,20,98,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,354.5052795,18.82829341,143.9326138,2022/6/19 14:20,2021/1/3,2021/1/17,200,20,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,71.56335449,8.459489834,87.70931649,2022/6/19 05:27,2021/1/3,2021/1/17,200,20,102,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,226.6892395,15.05619447,87.44149613,2022/6/17 02:53,2021/1/3,2021/1/17,200,20,104,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,73.17411804,8.554193515,185.9423666,2022/6/19 19:42,2021/1/3,2021/1/17,200,20,110,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_7_52538.h5,56.63132477,7.525388572000001,111.2838631,2022/6/15 11:27,2021/10/17,2021/10/31,200,20,111,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,427.6463013,20.67959908,139.80979130000003,2022/6/19 06:02,2021/1/3,2021/1/17,200,20,113,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,137.4742126,11.72496487,101.3372686,2022/6/15 09:01,2021/5/10,2021/5/24,200,20,118,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,414.1626892,20.35098468,87.89895153,2022/6/19 12:20,2021/1/3,2021/1/17,200,20,120,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,373.5229492,19.32675868,87.35446978,2022/6/19 20:09,2021/1/3,2021/1/17,200,20,123,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,515.1334839,22.69654615,141.1188138,2022/6/19 12:32,2021/1/3,2021/1/17,200,20,127,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,80.20114899,8.955496096000001,86.67694521,2022/6/17 04:36,2021/1/3,2021/1/17,200,20,132,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_7_90284.h5,62.45456696,7.902840303,118.1958377,2022/6/15 13:40,2021/11/14,2021/11/28,200,20,133,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,78.54150391,8.862356021,82.56025839,2022/6/17 11:43,2021/1/3,2021/1/17,200,20,137,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,245.5762481689453,15.6708703634591,94.34135508537292,2022/06/20 01:25:58,2021-01-03,2021-01-17,200,20,247,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,3787.484375,61.54254281,109.3701253,2022/6/15 02:12,2021/9/30,2021/10/17,200,21,2,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,185.7757263,13.62995643,79.73724818,2022/6/17 15:10,2021/1/3,2021/1/17,200,21,3,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1221.672241,34.95242823,87.78232646,2022/6/19 20:04,2021/1/3,2021/1/17,200,21,4,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,375.2371216,19.37104223,88.31332088,2022/6/16 21:20,2021/1/3,2021/1/17,200,21,11,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,620.6533203,24.91291528,185.7592535,2022/6/19 21:33,2021/1/3,2021/1/17,200,21,17,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1423.304443,37.72669116,86.12384677,2022/6/17 07:53,2021/1/3,2021/1/17,200,21,22,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,897.9026489,29.96503531,89.58159137,2022/6/16 20:44,2021/1/3,2021/1/17,200,21,23,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,237.2696075,15.40355146,100.0453856,2022/6/15 09:46,2021/5/24,2021/6/7,200,21,25,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,105.42057040000002,10.26745749,88.24536133,2022/6/17 08:14,2021/1/3,2021/1/17,200,21,28,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,137.18890380000002,11.71276515,146.91321969999996,2022/6/19 18:21,2021/1/3,2021/1/17,200,21,30,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,374.9604492,19.36388621,82.45402122,2022/6/18 13:44,2021/1/17,2021/1/31,200,21,31,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,99.99393463,9.999711901,81.18817496,2022/6/18 13:42,2021/1/3,2021/1/17,200,21,31,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,237.1367493,15.39924501,86.97016382,2022/6/18 13:45,2021/1/31,2021/2/23,200,21,31,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,876.5104369999997,29.60592417,86.14645648,2022/6/17 02:58,2021/1/3,2021/1/17,200,21,32,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,178.26281740000005,13.35150207,509.4644687,2022/6/19 21:38,2021/1/3,2021/1/17,200,21,33,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,105.1913681,10.25628421,88.07953191,2022/6/19 08:54,2021/1/3,2021/1/17,200,21,34,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,339.823822,18.4343319,182.8842742,2022/6/19 09:58,2021/1/3,2021/1/17,200,21,39,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,943.5634766,30.71746927,87.24077463,2022/6/19 05:22,2021/1/3,2021/1/17,200,21,45,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,226.4078369,15.0468492,87.46840763,2022/6/19 04:46,2021/1/3,2021/1/17,200,21,48,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,761.8989257999997,27.60251472,314.4082162,2022/6/16 05:03,2021/1/3,2021/1/17,200,21,52,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,413.3017578,20.32983812,87.21284866,2022/6/19 05:22,2021/1/3,2021/1/17,200,21,54,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,102.2482452,10.1117828,88.34781528,2022/6/19 06:29,2021/1/3,2021/1/17,200,21,55,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,483.0157166,21.9776347,79.44561219,2022/6/17 16:00,2021/1/3,2021/1/17,200,21,56,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,535.8965454,23.14942339,182.1888692,2022/6/19 08:17,2021/1/3,2021/1/17,200,21,57,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,297.48233030000006,17.24767625,138.52099919999998,2022/6/19 09:18,2021/1/3,2021/1/17,200,21,58,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,353.94326780000006,18.8133813,87.49106145,2022/6/17 00:44,2021/1/3,2021/1/17,200,21,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,486.7938538,22.06339101,94.20582533,2022/6/15 05:18,2021/1/31,2021/2/23,200,21,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,308.7963562,17.57260759,140.3299994,2022/6/19 09:13,2021/1/17,2021/1/31,200,21,68,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_7_70219.h5,59.32370758,7.702191017,141.816,2022/6/19 09:10,2021/1/3,2021/1/17,200,21,68,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,136.4698639,11.6820061,141.16799430000003,2022/6/19 13:41,2021/1/3,2021/1/17,200,21,74,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,731.7525635,27.05092476,88.25835729,2022/6/19 07:26,2021/1/3,2021/1/17,200,21,80,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,146.91946409999997,12.12102717,137.0702107,2022/6/19 10:19,2021/1/3,2021/1/17,200,21,82,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,320.8590698000001,17.91254561,305.6905136000001,2022/6/15 15:14,2021/1/3,2021/1/17,200,21,84,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,318.7644653,17.85398781,137.95421930000003,2022/6/19 10:19,2021/1/3,2021/1/17,200,21,87,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,555.5672607000001,23.5704647,142.35394119999995,2022/6/18 20:59,2021/1/3,2021/1/17,200,21,93,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,286.9803467,16.940499,87.4537313,2022/6/19 20:15,2021/1/3,2021/1/17,200,21,96,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,98.33961487,9.916631848,87.06918073,2022/6/19 20:03,2021/1/3,2021/1/17,200,21,107,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,Vivian,Triple
rmseBeyond8,400.7144165,20.01784477,81.92012525,2022/6/17 09:44,2021/1/3,2021/1/17,200,21,113,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,137.86499019999997,11.74158998,85.74118257,2022/6/17 02:18,2021/1/3,2021/1/17,200,21,114,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,450.0698242,21.21484863,141.74618909999995,2022/6/19 06:35,2021/1/3,2021/1/17,200,21,116,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,239.7066956,15.48249227,137.858,2022/6/19 04:01,2021/1/3,2021/1/17,200,21,119,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,323.0658569,17.97402103,305.6643095,2022/6/15 19:07,2021/1/3,2021/1/17,200,21,140,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,373.7306519,19.33212523,193.1419296,2022/6/19 02:14,2021/1/17,2021/1/31,200,21,141,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,405.83700560000005,20.14541236,146.8098176,2022/6/19 18:39,2021/1/3,2021/1/17,200,21,141,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,264.78079219999995,16.27208773,193.7847581,2022/6/19 02:18,2021/1/31,2021/2/23,200,21,141,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,321.3092651,17.92510026,84.15964794,2022/6/18 17:34,2021/1/17,2021/1/31,200,22,6,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,94.94813538,9.744139256,82.22940683,2022/6/18 17:32,2021/1/3,2021/1/17,200,22,6,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,325.9329224,18.05362439,84.03441763,2022/6/18 17:35,2021/1/31,2021/2/23,200,22,6,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,262.69244380000004,16.20779485,86.37771368,2022/6/18 10:18,2021/1/3,2021/1/17,200,22,8,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,286.21020510000005,16.91774146,80.91192222,2022/6/18 11:18,2021/1/17,2021/1/31,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,144.6133728,12.02553434,80.90112829,2022/6/18 11:16,2021/1/3,2021/1/17,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,535.4074097,23.13888679,80.74761844,2022/6/18 11:19,2021/1/31,2021/2/23,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_5_20477.h5,27.0896492,5.204775293,212.1129386,2022/6/18 23:31,2021/10/17,2021/10/31,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,98.82958984,9.941323821000001,223.2074649,2022/6/18 23:35,2021/10/31,2021/11/14,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,91.30964661,9.555608247999999,222.7104743,2022/6/18 23:39,2021/11/14,2021/11/28,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_7_62440.h5,58.13159943,7.624405176000002,223.2238672,2022/6/18 23:43,2021/11/28,2021/12/12,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_3_94302.h5,15.547369,3.943025745,219.0383923,2022/6/18 23:46,2021/12/12,2021/12/26,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_6_16871.h5,38.05318832,6.168713548,240.0011363,2022/6/18 23:51,2021/12/15,2021/12/29,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,465.9223633,21.58523459,83.62071490000002,2022/6/18 11:20,2021/2/23,2021/3/10,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,113.585083,10.65762488,186.7500503,2022/6/18 22:37,2021/3/10,2021/3/24,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,9851.294922,99.25369455,197.867955,2022/6/18 22:40,2021/3/24,2021/4/11,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1059.546143,32.55066845,210.7457166,2022/6/18 22:44,2021/4/11,2021/4/25,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,184.5841064,13.58617691,197.7185383,2022/6/18 22:48,2021/4/25,2021/5/10,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,339.4367065,18.4238083,201.5796342,2022/6/18 22:51,2021/5/10,2021/5/24,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,158.8666687,12.60423769,202.2786796,2022/6/18 22:55,2021/5/24,2021/6/7,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,833.7919922,28.87545698,202.4297783,2022/6/18 23:02,2021/6/22,2021/7/6,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,118.3130493,10.87718257,202.2850878,2022/6/18 22:58,2021/6/7,2021/6/22,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
keras_7_54418.h5,56.91490555,7.544187627,211.5696809,2022/6/18 23:09,2021/7/20,2021/8/3,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,714.7338257,26.73452618,204.923764,2022/6/18 23:05,2021/7/6,2021/7/20,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,109.9035645,10.48348565,214.0798161,2022/6/18 23:16,2021/8/17,2021/8/31,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,241.7836456,15.54938614,213.5382154,2022/6/18 23:12,2021/8/3,2021/8/17,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,197.0264587,14.03661444,213.55959840000003,2022/6/18 23:20,2021/8/31,2021/9/14,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,196.5207214,14.01858908,211.2956774,2022/6/18 23:24,2021/9/14,2021/9/30,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,206.8382874,14.3818811,229.2979715,2022/6/18 23:27,2021/9/30,2021/10/17,200,22,9,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,126.4036865,11.24294328,141.4947207,2022/6/19 13:29,2021/1/3,2021/1/17,200,22,12,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,66.24978638,8.13941985,88.00273585,2022/6/19 04:40,2021/1/3,2021/1/17,200,22,14,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,203.3840332,14.26126909,243.2116628,2022/6/19 20:55,2021/1/3,2021/1/17,200,22,15,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,263.1784973,16.22278754,184.7415154,2022/6/19 15:44,2021/1/3,2021/1/17,200,22,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,259.6960449,16.11509016,79.67580199,2022/6/17 10:25,2021/1/3,2021/1/17,200,22,19,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,66.7545929,8.170355234,80.17775178,2022/6/17 12:47,2021/1/3,2021/1/17,200,22,20,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10,,
